country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode
Ghana,2009.0,approve3,1,56,1498,25,2002.0,2013.0,approve3_gt1,89.0,29,22.0,91.0
Ghana,2009.0,approve3,2,44,1498,25,2002.0,2013.0,approve3_gt2,89.0,29,22.0,92.0
Ghana,2012.0,just10,1,234,1552,25,2002.0,2013.0,just10_gt1,89.0,32,1.0,1.0
Ghana,2012.0,just10,2,109,1552,25,2002.0,2013.0,just10_gt2,89.0,32,1.0,2.0
Ghana,2012.0,just10,3,70,1552,25,2002.0,2013.0,just10_gt3,89.0,32,1.0,3.0
Ghana,2012.0,just10,4,49,1552,25,2002.0,2013.0,just10_gt4,89.0,32,1.0,4.0
Ghana,2012.0,just10,5,39,1552,25,2002.0,2013.0,just10_gt5,89.0,32,1.0,5.0
Ghana,2012.0,just10,6,30,1552,25,2002.0,2013.0,just10_gt6,89.0,32,1.0,6.0
Ghana,2012.0,just10,7,25,1552,25,2002.0,2013.0,just10_gt7,89.0,32,1.0,7.0
Ghana,2012.0,just10,8,12,1552,25,2002.0,2013.0,just10_gt8,89.0,32,1.0,8.0
Ghana,2012.0,just10,9,8,1552,25,2002.0,2013.0,just10_gt9,89.0,32,1.0,9.0
Ghana,2012.0,neigh2,1,316,1552,25,2002.0,2013.0,neigh2_gt1,89.0,32,5.0,22.0
Ghana,2013.0,accept2,1,23,790,25,2002.0,2013.0,accept2_gt1,89.0,33,10.0,29.0
Puerto Rico,1995.0,just10,1,462,1141,25,1995.0,2014.0,just10_gt1,90.0,15,1.0,1.0
Puerto Rico,1995.0,just10,2,431,1141,25,1995.0,2014.0,just10_gt2,90.0,15,1.0,2.0
Puerto Rico,1995.0,just10,3,386,1141,25,1995.0,2014.0,just10_gt3,90.0,15,1.0,3.0
Puerto Rico,1995.0,just10,4,335,1141,25,1995.0,2014.0,just10_gt4,90.0,15,1.0,4.0
Puerto Rico,1995.0,just10,5,159,1141,25,1995.0,2014.0,just10_gt5,90.0,15,1.0,5.0
Puerto Rico,1995.0,just10,6,107,1141,25,1995.0,2014.0,just10_gt6,90.0,15,1.0,6.0
Puerto Rico,1995.0,just10,7,79,1141,25,1995.0,2014.0,just10_gt7,90.0,15,1.0,7.0
Puerto Rico,1995.0,just10,8,56,1141,25,1995.0,2014.0,just10_gt8,90.0,15,1.0,8.0
Puerto Rico,1995.0,just10,9,44,1141,25,1995.0,2014.0,just10_gt9,90.0,15,1.0,9.0
Puerto Rico,1995.0,neigh2,1,788,1164,25,1995.0,2014.0,neigh2_gt1,90.0,15,5.0,22.0
Puerto Rico,2001.0,just10,1,344,700,25,1995.0,2014.0,just10_gt1,90.0,21,1.0,1.0
Puerto Rico,2001.0,just10,2,323,700,25,1995.0,2014.0,just10_gt2,90.0,21,1.0,2.0
Puerto Rico,2001.0,just10,3,306,700,25,1995.0,2014.0,just10_gt3,90.0,21,1.0,3.0
Puerto Rico,2001.0,just10,4,286,700,25,1995.0,2014.0,just10_gt4,90.0,21,1.0,4.0
Puerto Rico,2001.0,just10,5,171,700,25,1995.0,2014.0,just10_gt5,90.0,21,1.0,5.0
Puerto Rico,2001.0,just10,6,108,700,25,1995.0,2014.0,just10_gt6,90.0,21,1.0,6.0
Puerto Rico,2001.0,just10,7,86,700,25,1995.0,2014.0,just10_gt7,90.0,21,1.0,7.0
Puerto Rico,2001.0,just10,8,71,700,25,1995.0,2014.0,just10_gt8,90.0,21,1.0,8.0
Puerto Rico,2001.0,just10,9,59,700,25,1995.0,2014.0,just10_gt9,90.0,21,1.0,9.0
Puerto Rico,2001.0,neigh2,1,562,720,25,1995.0,2014.0,neigh2_gt1,90.0,21,5.0,22.0
Puerto Rico,2014.0,approve3,1,536,1579,25,1995.0,2014.0,approve3_gt1,90.0,34,22.0,91.0
Puerto Rico,2014.0,approve3,2,202,1579,25,1995.0,2014.0,approve3_gt2,90.0,34,22.0,92.0
Puerto Rico,2014.0,marry4a,1,902,1466,25,1995.0,2014.0,marry4a_gt1,90.0,34,23.0,93.0
Puerto Rico,2014.0,marry4a,2,550,1466,25,1995.0,2014.0,marry4a_gt2,90.0,34,23.0,94.0
Puerto Rico,2014.0,marry4a,3,300,1466,25,1995.0,2014.0,marry4a_gt3,90.0,34,23.0,95.0
Rwanda,2007.0,just10,1,357,1492,22,2007.0,2012.0,just10_gt1,91.0,27,1.0,1.0
Rwanda,2007.0,just10,2,143,1492,22,2007.0,2012.0,just10_gt2,91.0,27,1.0,2.0
Rwanda,2007.0,just10,3,84,1492,22,2007.0,2012.0,just10_gt3,91.0,27,1.0,3.0
Rwanda,2007.0,just10,4,69,1492,22,2007.0,2012.0,just10_gt4,91.0,27,1.0,4.0
Rwanda,2007.0,just10,5,51,1492,22,2007.0,2012.0,just10_gt5,91.0,27,1.0,5.0
Rwanda,2007.0,just10,6,37,1492,22,2007.0,2012.0,just10_gt6,91.0,27,1.0,6.0
Rwanda,2007.0,just10,7,27,1492,22,2007.0,2012.0,just10_gt7,91.0,27,1.0,7.0
Rwanda,2007.0,just10,8,19,1492,22,2007.0,2012.0,just10_gt8,91.0,27,1.0,8.0
Rwanda,2007.0,just10,9,6,1492,22,2007.0,2012.0,just10_gt9,91.0,27,1.0,9.0
Rwanda,2007.0,neigh2,1,564,1507,22,2007.0,2012.0,neigh2_gt1,91.0,27,5.0,22.0
Rwanda,2009.0,approve3,1,108,996,22,2007.0,2012.0,approve3_gt1,91.0,29,22.0,91.0
Rwanda,2009.0,approve3,2,47,996,22,2007.0,2012.0,approve3_gt2,91.0,29,22.0,92.0
Rwanda,2012.0,just10,1,563,1527,22,2007.0,2012.0,just10_gt1,91.0,32,1.0,1.0
Rwanda,2012.0,just10,2,134,1527,22,2007.0,2012.0,just10_gt2,91.0,32,1.0,2.0
Rwanda,2012.0,just10,3,24,1527,22,2007.0,2012.0,just10_gt3,91.0,32,1.0,3.0
Rwanda,2012.0,just10,4,18,1527,22,2007.0,2012.0,just10_gt4,91.0,32,1.0,4.0
Rwanda,2012.0,just10,5,12,1527,22,2007.0,2012.0,just10_gt5,91.0,32,1.0,5.0
Rwanda,2012.0,just10,6,5,1527,22,2007.0,2012.0,just10_gt6,91.0,32,1.0,6.0
Rwanda,2012.0,just10,7,4,1527,22,2007.0,2012.0,just10_gt7,91.0,32,1.0,7.0
Rwanda,2012.0,just10,8,1,1527,22,2007.0,2012.0,just10_gt8,91.0,32,1.0,8.0
Rwanda,2012.0,just10,9,1,1527,22,2007.0,2012.0,just10_gt9,91.0,32,1.0,9.0
Rwanda,2012.0,neigh2,1,177,1527,22,2007.0,2012.0,neigh2_gt1,91.0,32,5.0,22.0
Vietnam,2001.0,just10,1,166,907,21,2001.0,2006.0,just10_gt1,92.0,21,1.0,1.0
Vietnam,2001.0,just10,2,130,907,21,2001.0,2006.0,just10_gt2,92.0,21,1.0,2.0
Vietnam,2001.0,just10,3,112,907,21,2001.0,2006.0,just10_gt3,92.0,21,1.0,3.0
Vietnam,2001.0,just10,4,93,907,21,2001.0,2006.0,just10_gt4,92.0,21,1.0,4.0
Vietnam,2001.0,just10,5,35,907,21,2001.0,2006.0,just10_gt5,92.0,21,1.0,5.0
Vietnam,2001.0,just10,6,17,907,21,2001.0,2006.0,just10_gt6,92.0,21,1.0,6.0
Vietnam,2001.0,just10,7,16,907,21,2001.0,2006.0,just10_gt7,92.0,21,1.0,7.0
Vietnam,2001.0,just10,8,13,907,21,2001.0,2006.0,just10_gt8,92.0,21,1.0,8.0
Vietnam,2001.0,just10,9,11,907,21,2001.0,2006.0,just10_gt9,92.0,21,1.0,9.0
Vietnam,2001.0,neigh2,1,614,1000,21,2001.0,2006.0,neigh2_gt1,92.0,21,5.0,22.0
Vietnam,2002.0,accept2,1,98,743,21,2001.0,2006.0,accept2_gt1,92.0,22,10.0,29.0
Vietnam,2006.0,just10,1,741,2315,21,2001.0,2006.0,just10_gt1,92.0,26,1.0,1.0
Vietnam,2006.0,just10,2,510,2315,21,2001.0,2006.0,just10_gt2,92.0,26,1.0,2.0
Vietnam,2006.0,just10,3,392,2315,21,2001.0,2006.0,just10_gt3,92.0,26,1.0,3.0
Vietnam,2006.0,just10,4,310,2315,21,2001.0,2006.0,just10_gt4,92.0,26,1.0,4.0
Vietnam,2006.0,just10,5,111,2315,21,2001.0,2006.0,just10_gt5,92.0,26,1.0,5.0
Vietnam,2006.0,just10,6,78,2315,21,2001.0,2006.0,just10_gt6,92.0,26,1.0,6.0
Vietnam,2006.0,just10,7,59,2315,21,2001.0,2006.0,just10_gt7,92.0,26,1.0,7.0
Vietnam,2006.0,just10,8,40,2315,21,2001.0,2006.0,just10_gt8,92.0,26,1.0,8.0
Vietnam,2006.0,just10,9,29,2315,21,2001.0,2006.0,just10_gt9,92.0,26,1.0,9.0
Vietnam,2006.0,neigh2,1,1060,1495,21,2001.0,2006.0,neigh2_gt1,92.0,26,5.0,22.0
Algeria,2002.0,just10,1,85,1264,20,2002.0,2013.0,just10_gt1,93.0,22,1.0,1.0
Algeria,2002.0,just10,2,54,1264,20,2002.0,2013.0,just10_gt2,93.0,22,1.0,2.0
Algeria,2002.0,just10,3,46,1264,20,2002.0,2013.0,just10_gt3,93.0,22,1.0,3.0
Algeria,2002.0,just10,4,40,1264,20,2002.0,2013.0,just10_gt4,93.0,22,1.0,4.0
Algeria,2002.0,just10,5,27,1264,20,2002.0,2013.0,just10_gt5,93.0,22,1.0,5.0
Algeria,2002.0,just10,6,21,1264,20,2002.0,2013.0,just10_gt6,93.0,22,1.0,6.0
Algeria,2002.0,just10,7,20,1264,20,2002.0,2013.0,just10_gt7,93.0,22,1.0,7.0
Algeria,2002.0,just10,8,18,1264,20,2002.0,2013.0,just10_gt8,93.0,22,1.0,8.0
Algeria,2002.0,just10,9,12,1264,20,2002.0,2013.0,just10_gt9,93.0,22,1.0,9.0
Algeria,2002.0,neigh2,1,247,1282,20,2002.0,2013.0,neigh2_gt1,93.0,22,5.0,22.0
Algeria,2013.0,just10,1,389,1052,20,2002.0,2013.0,just10_gt1,93.0,33,1.0,1.0
Algeria,2013.0,just10,2,278,1052,20,2002.0,2013.0,just10_gt2,93.0,33,1.0,2.0
Algeria,2013.0,just10,3,202,1052,20,2002.0,2013.0,just10_gt3,93.0,33,1.0,3.0
Algeria,2013.0,just10,4,154,1052,20,2002.0,2013.0,just10_gt4,93.0,33,1.0,4.0
Algeria,2013.0,just10,5,94,1052,20,2002.0,2013.0,just10_gt5,93.0,33,1.0,5.0
Algeria,2013.0,just10,6,69,1052,20,2002.0,2013.0,just10_gt6,93.0,33,1.0,6.0
Algeria,2013.0,just10,7,51,1052,20,2002.0,2013.0,just10_gt7,93.0,33,1.0,7.0
Algeria,2013.0,just10,8,36,1052,20,2002.0,2013.0,just10_gt8,93.0,33,1.0,8.0
Algeria,2013.0,just10,9,26,1052,20,2002.0,2013.0,just10_gt9,93.0,33,1.0,9.0
Algeria,2013.0,neigh2,1,503,1200,20,2002.0,2013.0,neigh2_gt1,93.0,33,5.0,22.0
Iran,2e3,just10,1,145,2433,20,2e3,2007.0,just10_gt1,94.0,20,1.0,1.0
Iran,2e3,just10,2,117,2433,20,2e3,2007.0,just10_gt2,94.0,20,1.0,2.0
Iran,2e3,just10,3,95,2433,20,2e3,2007.0,just10_gt3,94.0,20,1.0,3.0
Iran,2e3,just10,4,80,2433,20,2e3,2007.0,just10_gt4,94.0,20,1.0,4.0
Iran,2e3,just10,5,50,2433,20,2e3,2007.0,just10_gt5,94.0,20,1.0,5.0
Iran,2e3,just10,6,37,2433,20,2e3,2007.0,just10_gt6,94.0,20,1.0,6.0
Iran,2e3,just10,7,32,2433,20,2e3,2007.0,just10_gt7,94.0,20,1.0,7.0
Iran,2e3,just10,8,30,2433,20,2e3,2007.0,just10_gt8,94.0,20,1.0,8.0
Iran,2e3,just10,9,28,2433,20,2e3,2007.0,just10_gt9,94.0,20,1.0,9.0
Iran,2e3,neigh2,1,2509,2532,20,2e3,2007.0,neigh2_gt1,94.0,20,5.0,22.0
Iran,2007.0,just10,1,466,2633,20,2e3,2007.0,just10_gt1,94.0,27,1.0,1.0
Iran,2007.0,just10,2,250,2633,20,2e3,2007.0,just10_gt2,94.0,27,1.0,2.0
Iran,2007.0,just10,3,176,2633,20,2e3,2007.0,just10_gt3,94.0,27,1.0,3.0
Iran,2007.0,just10,4,142,2633,20,2e3,2007.0,just10_gt4,94.0,27,1.0,4.0
Iran,2007.0,just10,5,105,2633,20,2e3,2007.0,just10_gt5,94.0,27,1.0,5.0
Iran,2007.0,just10,6,92,2633,20,2e3,2007.0,just10_gt6,94.0,27,1.0,6.0
Iran,2007.0,just10,7,70,2633,20,2e3,2007.0,just10_gt7,94.0,27,1.0,7.0
Iran,2007.0,just10,8,45,2633,20,2e3,2007.0,just10_gt8,94.0,27,1.0,8.0
Iran,2007.0,just10,9,33,2633,20,2e3,2007.0,just10_gt9,94.0,27,1.0,9.0
Iran,2007.0,neigh2,1,202,2665,20,2e3,2007.0,neigh2_gt1,94.0,27,5.0,22.0
Uzbekistan,2002.0,accept2,1,70,539,20,2002.0,2011.0,accept2_gt1,95.0,22,10.0,29.0
Uzbekistan,2005.0,just10,1,217,756,20,2002.0,2011.0,just10_gt1,95.0,25,1.0,1.0
Uzbekistan,2005.0,just10,2,175,756,20,2002.0,2011.0,just10_gt2,95.0,25,1.0,2.0
Uzbekistan,2005.0,just10,3,148,756,20,2002.0,2011.0,just10_gt3,95.0,25,1.0,3.0
Uzbekistan,2005.0,just10,4,131,756,20,2002.0,2011.0,just10_gt4,95.0,25,1.0,4.0
Uzbekistan,2005.0,just10,5,57,756,20,2002.0,2011.0,just10_gt5,95.0,25,1.0,5.0
Uzbekistan,2005.0,just10,6,31,756,20,2002.0,2011.0,just10_gt6,95.0,25,1.0,6.0
Uzbekistan,2005.0,just10,7,21,756,20,2002.0,2011.0,just10_gt7,95.0,25,1.0,7.0
Uzbekistan,2005.0,just10,8,13,756,20,2002.0,2011.0,just10_gt8,95.0,25,1.0,8.0
Uzbekistan,2005.0,just10,9,6,756,20,2002.0,2011.0,just10_gt9,95.0,25,1.0,9.0
Uzbekistan,2011.0,just10,1,337,1484,20,2002.0,2011.0,just10_gt1,95.0,31,1.0,1.0
Uzbekistan,2011.0,just10,2,225,1484,20,2002.0,2011.0,just10_gt2,95.0,31,1.0,2.0
Uzbekistan,2011.0,just10,3,150,1484,20,2002.0,2011.0,just10_gt3,95.0,31,1.0,3.0
Uzbekistan,2011.0,just10,4,113,1484,20,2002.0,2011.0,just10_gt4,95.0,31,1.0,4.0
Uzbekistan,2011.0,just10,5,33,1484,20,2002.0,2011.0,just10_gt5,95.0,31,1.0,5.0
Uzbekistan,2011.0,just10,6,23,1484,20,2002.0,2011.0,just10_gt6,95.0,31,1.0,6.0
Uzbekistan,2011.0,just10,7,20,1484,20,2002.0,2011.0,just10_gt7,95.0,31,1.0,7.0
Uzbekistan,2011.0,just10,8,17,1484,20,2002.0,2011.0,just10_gt8,95.0,31,1.0,8.0
Uzbekistan,2011.0,just10,9,14,1484,20,2002.0,2011.0,just10_gt9,95.0,31,1.0,9.0
Uzbekistan,2011.0,neigh2,1,525,1500,20,2002.0,2011.0,neigh2_gt1,95.0,31,5.0,22.0
Zimbabwe,2001.0,just10,1,38,992,20,2001.0,2012.0,just10_gt1,96.0,21,1.0,1.0
Zimbabwe,2001.0,just10,2,20,992,20,2001.0,2012.0,just10_gt2,96.0,21,1.0,2.0
Zimbabwe,2001.0,just10,3,15,992,20,2001.0,2012.0,just10_gt3,96.0,21,1.0,3.0
Zimbabwe,2001.0,just10,4,8,992,20,2001.0,2012.0,just10_gt4,96.0,21,1.0,4.0
Zimbabwe,2001.0,just10,5,5,992,20,2001.0,2012.0,just10_gt5,96.0,21,1.0,5.0
Zimbabwe,2001.0,just10,6,4,992,20,2001.0,2012.0,just10_gt6,96.0,21,1.0,6.0
Zimbabwe,2001.0,just10,7,2,992,20,2001.0,2012.0,just10_gt7,96.0,21,1.0,7.0
Zimbabwe,2001.0,just10,8,2,992,20,2001.0,2012.0,just10_gt8,96.0,21,1.0,8.0
Zimbabwe,2001.0,just10,9,1,992,20,2001.0,2012.0,just10_gt9,96.0,21,1.0,9.0
Zimbabwe,2001.0,neigh2,1,335,1002,20,2001.0,2012.0,neigh2_gt1,96.0,21,5.0,22.0
Zimbabwe,2012.0,just10,1,406,1500,20,2001.0,2012.0,just10_gt1,96.0,32,1.0,1.0
Zimbabwe,2012.0,just10,2,272,1500,20,2001.0,2012.0,just10_gt2,96.0,32,1.0,2.0
Zimbabwe,2012.0,just10,3,213,1500,20,2001.0,2012.0,just10_gt3,96.0,32,1.0,3.0
Zimbabwe,2012.0,just10,4,149,1500,20,2001.0,2012.0,just10_gt4,96.0,32,1.0,4.0
Zimbabwe,2012.0,just10,5,103,1500,20,2001.0,2012.0,just10_gt5,96.0,32,1.0,5.0
Zimbabwe,2012.0,just10,6,48,1500,20,2001.0,2012.0,just10_gt6,96.0,32,1.0,6.0
Zimbabwe,2012.0,just10,7,19,1500,20,2001.0,2012.0,just10_gt7,96.0,32,1.0,7.0
Zimbabwe,2012.0,just10,8,9,1500,20,2001.0,2012.0,just10_gt8,96.0,32,1.0,8.0
Zimbabwe,2012.0,just10,9,8,1500,20,2001.0,2012.0,just10_gt9,96.0,32,1.0,9.0
Zimbabwe,2012.0,neigh2,1,147,1500,20,2001.0,2012.0,neigh2_gt1,96.0,32,5.0,22.0
Hong Kong,2005.0,just10,1,753,1237,19,2005.0,2006.0,just10_gt1,97.0,25,1.0,1.0
Hong Kong,2005.0,just10,2,673,1237,19,2005.0,2006.0,just10_gt2,97.0,25,1.0,2.0
Hong Kong,2005.0,just10,3,550,1237,19,2005.0,2006.0,just10_gt3,97.0,25,1.0,3.0
Hong Kong,2005.0,just10,4,471,1237,19,2005.0,2006.0,just10_gt4,97.0,25,1.0,4.0
Hong Kong,2005.0,just10,5,305,1237,19,2005.0,2006.0,just10_gt5,97.0,25,1.0,5.0
Hong Kong,2005.0,just10,6,192,1237,19,2005.0,2006.0,just10_gt6,97.0,25,1.0,6.0
Hong Kong,2005.0,just10,7,138,1237,19,2005.0,2006.0,just10_gt7,97.0,25,1.0,7.0
Hong Kong,2005.0,just10,8,85,1237,19,2005.0,2006.0,just10_gt8,97.0,25,1.0,8.0
Hong Kong,2005.0,just10,9,75,1237,19,2005.0,2006.0,just10_gt9,97.0,25,1.0,9.0
Hong Kong,2005.0,neigh2,1,626,1252,19,2005.0,2006.0,neigh2_gt1,97.0,25,5.0,22.0
Hong Kong,2006.0,just10,1,677,992,19,2005.0,2006.0,just10_gt1,97.0,26,1.0,1.0
Hong Kong,2006.0,just10,2,601,992,19,2005.0,2006.0,just10_gt2,97.0,26,1.0,2.0
Hong Kong,2006.0,just10,3,530,992,19,2005.0,2006.0,just10_gt3,97.0,26,1.0,3.0
Hong Kong,2006.0,just10,4,478,992,19,2005.0,2006.0,just10_gt4,97.0,26,1.0,4.0
Hong Kong,2006.0,just10,5,237,992,19,2005.0,2006.0,just10_gt5,97.0,26,1.0,5.0
Hong Kong,2006.0,just10,6,154,992,19,2005.0,2006.0,just10_gt6,97.0,26,1.0,6.0
Hong Kong,2006.0,just10,7,91,992,19,2005.0,2006.0,just10_gt7,97.0,26,1.0,7.0
Hong Kong,2006.0,just10,8,37,992,19,2005.0,2006.0,just10_gt8,97.0,26,1.0,8.0
Hong Kong,2006.0,just10,9,25,992,19,2005.0,2006.0,just10_gt9,97.0,26,1.0,9.0
Kazakhstan,2005.0,just10,1,246,731,19,2005.0,2011.0,just10_gt1,98.0,25,1.0,1.0
Kazakhstan,2005.0,just10,2,200,731,19,2005.0,2011.0,just10_gt2,98.0,25,1.0,2.0
Kazakhstan,2005.0,just10,3,180,731,19,2005.0,2011.0,just10_gt3,98.0,25,1.0,3.0
Kazakhstan,2005.0,just10,4,165,731,19,2005.0,2011.0,just10_gt4,98.0,25,1.0,4.0
Kazakhstan,2005.0,just10,5,102,731,19,2005.0,2011.0,just10_gt5,98.0,25,1.0,5.0
Kazakhstan,2005.0,just10,6,57,731,19,2005.0,2011.0,just10_gt6,98.0,25,1.0,6.0
Kazakhstan,2005.0,just10,7,48,731,19,2005.0,2011.0,just10_gt7,98.0,25,1.0,7.0
Kazakhstan,2005.0,just10,8,30,731,19,2005.0,2011.0,just10_gt8,98.0,25,1.0,8.0
Kazakhstan,2005.0,just10,9,20,731,19,2005.0,2011.0,just10_gt9,98.0,25,1.0,9.0
Kazakhstan,2011.0,just10,1,496,1500,19,2005.0,2011.0,just10_gt1,98.0,31,1.0,1.0
Kazakhstan,2011.0,just10,2,408,1500,19,2005.0,2011.0,just10_gt2,98.0,31,1.0,2.0
Kazakhstan,2011.0,just10,3,329,1500,19,2005.0,2011.0,just10_gt3,98.0,31,1.0,3.0
Kazakhstan,2011.0,just10,4,255,1500,19,2005.0,2011.0,just10_gt4,98.0,31,1.0,4.0
Kazakhstan,2011.0,just10,5,126,1500,19,2005.0,2011.0,just10_gt5,98.0,31,1.0,5.0
Kazakhstan,2011.0,just10,6,78,1500,19,2005.0,2011.0,just10_gt6,98.0,31,1.0,6.0
Kazakhstan,2011.0,just10,7,49,1500,19,2005.0,2011.0,just10_gt7,98.0,31,1.0,7.0
Kazakhstan,2011.0,just10,8,27,1500,19,2005.0,2011.0,just10_gt8,98.0,31,1.0,8.0
Kazakhstan,2011.0,just10,9,13,1500,19,2005.0,2011.0,just10_gt9,98.0,31,1.0,9.0
Kazakhstan,2011.0,neigh2,1,395,1500,19,2005.0,2011.0,neigh2_gt1,98.0,31,5.0,22.0
Bahamas,2014.0,run10,1,1672,3356,18,2014.0,2014.0,run10_gt1,99.0,34,20.0,73.0
Bahamas,2014.0,run10,2,1432,3356,18,2014.0,2014.0,run10_gt2,99.0,34,20.0,74.0
Bahamas,2014.0,run10,3,1173,3356,18,2014.0,2014.0,run10_gt3,99.0,34,20.0,75.0
Bahamas,2014.0,run10,4,902,3356,18,2014.0,2014.0,run10_gt4,99.0,34,20.0,76.0
Bahamas,2014.0,run10,5,521,3356,18,2014.0,2014.0,run10_gt5,99.0,34,20.0,77.0
Bahamas,2014.0,run10,6,407,3356,18,2014.0,2014.0,run10_gt6,99.0,34,20.0,78.0
Bahamas,2014.0,run10,7,309,3356,18,2014.0,2014.0,run10_gt7,99.0,34,20.0,79.0
Bahamas,2014.0,run10,8,214,3356,18,2014.0,2014.0,run10_gt8,99.0,34,20.0,80.0
Bahamas,2014.0,run10,9,173,3356,18,2014.0,2014.0,run10_gt9,99.0,34,20.0,81.0
Bahamas,2014.0,marry10,1,861,3371,18,2014.0,2014.0,marry10_gt1,99.0,34,21.0,82.0
Bahamas,2014.0,marry10,2,625,3371,18,2014.0,2014.0,marry10_gt2,99.0,34,21.0,83.0
Bahamas,2014.0,marry10,3,491,3371,18,2014.0,2014.0,marry10_gt3,99.0,34,21.0,84.0
Bahamas,2014.0,marry10,4,366,3371,18,2014.0,2014.0,marry10_gt4,99.0,34,21.0,85.0
Bahamas,2014.0,marry10,5,227,3371,18,2014.0,2014.0,marry10_gt5,99.0,34,21.0,86.0
Bahamas,2014.0,marry10,6,192,3371,18,2014.0,2014.0,marry10_gt6,99.0,34,21.0,87.0
Bahamas,2014.0,marry10,7,161,3371,18,2014.0,2014.0,marry10_gt7,99.0,34,21.0,88.0
Bahamas,2014.0,marry10,8,128,3371,18,2014.0,2014.0,marry10_gt8,99.0,34,21.0,89.0
Bahamas,2014.0,marry10,9,94,3371,18,2014.0,2014.0,marry10_gt9,99.0,34,21.0,90.0
Barbados,2014.0,run10,1,1881,3710,18,2014.0,2014.0,run10_gt1,100.0,34,20.0,73.0
Barbados,2014.0,run10,2,1647,3710,18,2014.0,2014.0,run10_gt2,100.0,34,20.0,74.0
Barbados,2014.0,run10,3,1404,3710,18,2014.0,2014.0,run10_gt3,100.0,34,20.0,75.0
Barbados,2014.0,run10,4,1237,3710,18,2014.0,2014.0,run10_gt4,100.0,34,20.0,76.0
Barbados,2014.0,run10,5,899,3710,18,2014.0,2014.0,run10_gt5,100.0,34,20.0,77.0
Barbados,2014.0,run10,6,758,3710,18,2014.0,2014.0,run10_gt6,100.0,34,20.0,78.0
Barbados,2014.0,run10,7,640,3710,18,2014.0,2014.0,run10_gt7,100.0,34,20.0,79.0
Barbados,2014.0,run10,8,495,3710,18,2014.0,2014.0,run10_gt8,100.0,34,20.0,80.0
Barbados,2014.0,run10,9,418,3710,18,2014.0,2014.0,run10_gt9,100.0,34,20.0,81.0
Barbados,2014.0,marry10,1,824,3754,18,2014.0,2014.0,marry10_gt1,100.0,34,21.0,82.0
Barbados,2014.0,marry10,2,678,3754,18,2014.0,2014.0,marry10_gt2,100.0,34,21.0,83.0
Barbados,2014.0,marry10,3,590,3754,18,2014.0,2014.0,marry10_gt3,100.0,34,21.0,84.0
Barbados,2014.0,marry10,4,534,3754,18,2014.0,2014.0,marry10_gt4,100.0,34,21.0,85.0
Barbados,2014.0,marry10,5,328,3754,18,2014.0,2014.0,marry10_gt5,100.0,34,21.0,86.0
Barbados,2014.0,marry10,6,276,3754,18,2014.0,2014.0,marry10_gt6,100.0,34,21.0,87.0
Barbados,2014.0,marry10,7,241,3754,18,2014.0,2014.0,marry10_gt7,100.0,34,21.0,88.0
Barbados,2014.0,marry10,8,186,3754,18,2014.0,2014.0,marry10_gt8,100.0,34,21.0,89.0
Barbados,2014.0,marry10,9,165,3754,18,2014.0,2014.0,marry10_gt9,100.0,34,21.0,90.0
Cambodia,2004.0,just10,1,83,801,18,2004.0,2007.0,just10_gt1,101.0,24,1.0,1.0
Cambodia,2004.0,just10,2,55,801,18,2004.0,2007.0,just10_gt2,101.0,24,1.0,2.0
Cambodia,2004.0,just10,3,36,801,18,2004.0,2007.0,just10_gt3,101.0,24,1.0,3.0
Cambodia,2004.0,just10,4,32,801,18,2004.0,2007.0,just10_gt4,101.0,24,1.0,4.0
Cambodia,2004.0,just10,5,3,801,18,2004.0,2007.0,just10_gt5,101.0,24,1.0,5.0
Cambodia,2004.0,just10,6,3,801,18,2004.0,2007.0,just10_gt6,101.0,24,1.0,6.0
Cambodia,2004.0,just10,7,3,801,18,2004.0,2007.0,just10_gt7,101.0,24,1.0,7.0
Cambodia,2004.0,just10,8,0,801,18,2004.0,2007.0,just10_gt8,101.0,24,1.0,8.0
Cambodia,2004.0,just10,9,0,801,18,2004.0,2007.0,just10_gt9,101.0,24,1.0,9.0
Cambodia,2007.0,just10,1,162,1012,18,2004.0,2007.0,just10_gt1,101.0,27,1.0,1.0
Cambodia,2007.0,just10,2,76,1012,18,2004.0,2007.0,just10_gt2,101.0,27,1.0,2.0
Cambodia,2007.0,just10,3,46,1012,18,2004.0,2007.0,just10_gt3,101.0,27,1.0,3.0
Cambodia,2007.0,just10,4,35,1012,18,2004.0,2007.0,just10_gt4,101.0,27,1.0,4.0
Cambodia,2007.0,just10,5,10,1012,18,2004.0,2007.0,just10_gt5,101.0,27,1.0,5.0
Cambodia,2007.0,just10,6,8,1012,18,2004.0,2007.0,just10_gt6,101.0,27,1.0,6.0
Cambodia,2007.0,just10,7,6,1012,18,2004.0,2007.0,just10_gt7,101.0,27,1.0,7.0
Cambodia,2007.0,just10,8,2,1012,18,2004.0,2007.0,just10_gt8,101.0,27,1.0,8.0
Cambodia,2007.0,just10,9,1,1012,18,2004.0,2007.0,just10_gt9,101.0,27,1.0,9.0
Kosovo,2008.0,just10,1,105,1577,18,2008.0,2013.0,just10_gt1,102.0,28,1.0,1.0
Kosovo,2008.0,just10,2,90,1577,18,2008.0,2013.0,just10_gt2,102.0,28,1.0,2.0
