country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Hungary,1999.0,just10,5,226,942,96,1982.0,2009.0,just10_gt5,8.0,28,9.0,15.0,329.0,25,8
Hungary,1999.0,just10,6,153,942,96,1982.0,2009.0,just10_gt6,8.0,28,9.0,16.0,329.0,25,8
Hungary,1999.0,just10,7,118,942,96,1982.0,2009.0,just10_gt7,8.0,28,9.0,17.0,329.0,25,8
Hungary,1999.0,just10,8,79,942,96,1982.0,2009.0,just10_gt8,8.0,28,9.0,18.0,329.0,25,8
Hungary,1999.0,just10,9,64,942,96,1982.0,2009.0,just10_gt9,8.0,28,9.0,19.0,329.0,25,8
Hungary,1999.0,a_single2,1,577,888,96,1982.0,2009.0,a_single2_gt1,8.0,28,12.0,22.0,329.0,25,8
Hungary,1999.0,a_nomore2,1,694,919,96,1982.0,2009.0,a_nomore2_gt1,8.0,28,13.0,23.0,329.0,25,8
Hungary,1999.0,free4,1,939,1032,96,1982.0,2009.0,free4_gt1,8.0,28,19.0,40.0,329.0,25,8
Hungary,1999.0,free4,2,842,1032,96,1982.0,2009.0,free4_gt2,8.0,28,19.0,41.0,329.0,25,8
Hungary,1999.0,free4,3,641,1032,96,1982.0,2009.0,free4_gt3,8.0,28,19.0,42.0,329.0,25,8
Hungary,2008.0,just10,1,1119,1498,96,1982.0,2009.0,just10_gt1,8.0,37,9.0,11.0,338.0,25,8
Hungary,2008.0,just10,2,1052,1498,96,1982.0,2009.0,just10_gt2,8.0,37,9.0,12.0,338.0,25,8
Hungary,2008.0,just10,3,976,1498,96,1982.0,2009.0,just10_gt3,8.0,37,9.0,13.0,338.0,25,8
Hungary,2008.0,just10,4,903,1498,96,1982.0,2009.0,just10_gt4,8.0,37,9.0,14.0,338.0,25,8
Hungary,2008.0,just10,5,513,1498,96,1982.0,2009.0,just10_gt5,8.0,37,9.0,15.0,338.0,25,8
Hungary,2008.0,just10,6,406,1498,96,1982.0,2009.0,just10_gt6,8.0,37,9.0,16.0,338.0,25,8
Hungary,2008.0,just10,7,310,1498,96,1982.0,2009.0,just10_gt7,8.0,37,9.0,17.0,338.0,25,8
Hungary,2008.0,just10,8,234,1498,96,1982.0,2009.0,just10_gt8,8.0,37,9.0,18.0,338.0,25,8
Hungary,2008.0,just10,9,158,1498,96,1982.0,2009.0,just10_gt9,8.0,37,9.0,19.0,338.0,25,8
Hungary,2008.0,a_single2,1,853,1412,96,1982.0,2009.0,a_single2_gt1,8.0,37,12.0,22.0,338.0,25,8
Hungary,2008.0,a_nomore2,1,1037,1440,96,1982.0,2009.0,a_nomore2_gt1,8.0,37,13.0,23.0,338.0,25,8
Hungary,2008.0,a_defect4,1,943,986,96,1982.0,2009.0,a_defect4_gt1,8.0,37,14.0,24.0,338.0,25,8
Hungary,2008.0,a_defect4,2,878,986,96,1982.0,2009.0,a_defect4_gt2,8.0,37,14.0,25.0,338.0,25,8
Hungary,2008.0,a_defect4,3,735,986,96,1982.0,2009.0,a_defect4_gt3,8.0,37,14.0,26.0,338.0,25,8
Hungary,2008.0,a_poor4,1,864,974,96,1982.0,2009.0,a_poor4_gt1,8.0,37,15.0,27.0,338.0,25,8
Hungary,2008.0,a_poor4,2,665,974,96,1982.0,2009.0,a_poor4_gt2,8.0,37,15.0,28.0,338.0,25,8
Hungary,2008.0,a_poor4,3,429,974,96,1982.0,2009.0,a_poor4_gt3,8.0,37,15.0,29.0,338.0,25,8
Hungary,2009.0,just10,1,786,980,96,1982.0,2009.0,just10_gt1,8.0,38,9.0,11.0,339.0,25,8
Hungary,2009.0,just10,2,720,980,96,1982.0,2009.0,just10_gt2,8.0,38,9.0,12.0,339.0,25,8
Hungary,2009.0,just10,3,636,980,96,1982.0,2009.0,just10_gt3,8.0,38,9.0,13.0,339.0,25,8
Hungary,2009.0,just10,4,558,980,96,1982.0,2009.0,just10_gt4,8.0,38,9.0,14.0,339.0,25,8
Hungary,2009.0,just10,5,358,980,96,1982.0,2009.0,just10_gt5,8.0,38,9.0,15.0,339.0,25,8
Hungary,2009.0,just10,6,247,980,96,1982.0,2009.0,just10_gt6,8.0,38,9.0,16.0,339.0,25,8
Hungary,2009.0,just10,7,173,980,96,1982.0,2009.0,just10_gt7,8.0,38,9.0,17.0,339.0,25,8
Hungary,2009.0,just10,8,97,980,96,1982.0,2009.0,just10_gt8,8.0,38,9.0,18.0,339.0,25,8
Hungary,2009.0,just10,9,76,980,96,1982.0,2009.0,just10_gt9,8.0,38,9.0,19.0,339.0,25,8
Italy,1979.0,free4,1,897,1123,96,1979.0,2009.0,free4_gt1,9.0,8,19.0,40.0,352.0,29,10
Italy,1979.0,free4,2,736,1123,96,1979.0,2009.0,free4_gt2,9.0,8,19.0,41.0,352.0,29,10
Italy,1979.0,free4,3,489,1123,96,1979.0,2009.0,free4_gt3,9.0,8,19.0,42.0,352.0,29,10
Italy,1981.0,just10,1,871,1305,96,1979.0,2009.0,just10_gt1,9.0,10,9.0,11.0,354.0,29,10
Italy,1981.0,just10,2,804,1305,96,1979.0,2009.0,just10_gt2,9.0,10,9.0,12.0,354.0,29,10
Italy,1981.0,just10,3,696,1305,96,1979.0,2009.0,just10_gt3,9.0,10,9.0,13.0,354.0,29,10
Italy,1981.0,just10,4,597,1305,96,1979.0,2009.0,just10_gt4,9.0,10,9.0,14.0,354.0,29,10
Italy,1981.0,just10,5,418,1305,96,1979.0,2009.0,just10_gt5,9.0,10,9.0,15.0,354.0,29,10
Italy,1981.0,just10,6,327,1305,96,1979.0,2009.0,just10_gt6,9.0,10,9.0,16.0,354.0,29,10
Italy,1981.0,just10,7,258,1305,96,1979.0,2009.0,just10_gt7,9.0,10,9.0,17.0,354.0,29,10
Italy,1981.0,just10,8,180,1305,96,1979.0,2009.0,just10_gt8,9.0,10,9.0,18.0,354.0,29,10
Italy,1981.0,just10,9,145,1305,96,1979.0,2009.0,just10_gt9,9.0,10,9.0,19.0,354.0,29,10
Italy,1981.0,a_health2,1,1190,1332,96,1979.0,2009.0,a_health2_gt1,9.0,10,10.0,20.0,354.0,29,10
Italy,1981.0,a_defect2,1,1088,1321,96,1979.0,2009.0,a_defect2_gt1,9.0,10,11.0,21.0,354.0,29,10
Italy,1981.0,a_single2,1,355,1311,96,1979.0,2009.0,a_single2_gt1,9.0,10,12.0,22.0,354.0,29,10
Italy,1981.0,a_nomore2,1,396,1317,96,1979.0,2009.0,a_nomore2_gt1,9.0,10,13.0,23.0,354.0,29,10
Italy,1984.0,free5b,1,769,1012,96,1979.0,2009.0,free5b_gt1,9.0,13,21.0,44.0,357.0,29,10
Italy,1984.0,free5b,2,589,1012,96,1979.0,2009.0,free5b_gt2,9.0,13,21.0,45.0,357.0,29,10
Italy,1984.0,free5b,3,475,1012,96,1979.0,2009.0,free5b_gt3,9.0,13,21.0,46.0,357.0,29,10
Italy,1984.0,free5b,4,167,1012,96,1979.0,2009.0,free5b_gt4,9.0,13,21.0,47.0,357.0,29,10
Italy,1990.0,just10,1,1516,1998,96,1979.0,2009.0,just10_gt1,9.0,19,9.0,11.0,363.0,29,10
Italy,1990.0,just10,2,1326,1998,96,1979.0,2009.0,just10_gt2,9.0,19,9.0,12.0,363.0,29,10
Italy,1990.0,just10,3,1142,1998,96,1979.0,2009.0,just10_gt3,9.0,19,9.0,13.0,363.0,29,10
Italy,1990.0,just10,4,993,1998,96,1979.0,2009.0,just10_gt4,9.0,19,9.0,14.0,363.0,29,10
Italy,1990.0,just10,5,645,1998,96,1979.0,2009.0,just10_gt5,9.0,19,9.0,15.0,363.0,29,10
Italy,1990.0,just10,6,443,1998,96,1979.0,2009.0,just10_gt6,9.0,19,9.0,16.0,363.0,29,10
Italy,1990.0,just10,7,296,1998,96,1979.0,2009.0,just10_gt7,9.0,19,9.0,17.0,363.0,29,10
Italy,1990.0,just10,8,150,1998,96,1979.0,2009.0,just10_gt8,9.0,19,9.0,18.0,363.0,29,10
Italy,1990.0,just10,9,102,1998,96,1979.0,2009.0,just10_gt9,9.0,19,9.0,19.0,363.0,29,10
Italy,1990.0,a_health2,1,1834,2010,96,1979.0,2009.0,a_health2_gt1,9.0,19,10.0,20.0,363.0,29,10
Italy,1990.0,a_defect2,1,1545,2007,96,1979.0,2009.0,a_defect2_gt1,9.0,19,11.0,21.0,363.0,29,10
Italy,1990.0,a_single2,1,464,2002,96,1979.0,2009.0,a_single2_gt1,9.0,19,12.0,22.0,363.0,29,10
Italy,1990.0,a_nomore2,1,519,2004,96,1979.0,2009.0,a_nomore2_gt1,9.0,19,13.0,23.0,363.0,29,10
Italy,1990.0,a_defect4,1,817,968,96,1979.0,2009.0,a_defect4_gt1,9.0,19,14.0,24.0,363.0,29,10
Italy,1990.0,a_defect4,2,755,968,96,1979.0,2009.0,a_defect4_gt2,9.0,19,14.0,25.0,363.0,29,10
Italy,1990.0,a_defect4,3,585,968,96,1979.0,2009.0,a_defect4_gt3,9.0,19,14.0,26.0,363.0,29,10
Italy,1990.0,a_poor4,1,620,963,96,1979.0,2009.0,a_poor4_gt1,9.0,19,15.0,27.0,363.0,29,10
Italy,1990.0,a_poor4,2,447,963,96,1979.0,2009.0,a_poor4_gt2,9.0,19,15.0,28.0,363.0,29,10
Italy,1990.0,a_poor4,3,207,963,96,1979.0,2009.0,a_poor4_gt3,9.0,19,15.0,29.0,363.0,29,10
Italy,1990.0,l_defect4,1,266,971,96,1979.0,2009.0,l_defect4_gt1,9.0,19,16.0,30.0,363.0,29,10
Italy,1990.0,l_defect4,2,99,971,96,1979.0,2009.0,l_defect4_gt2,9.0,19,16.0,31.0,363.0,29,10
Italy,1990.0,l_defect4,3,72,971,96,1979.0,2009.0,l_defect4_gt3,9.0,19,16.0,32.0,363.0,29,10
Italy,1990.0,l_poor4,1,766,965,96,1979.0,2009.0,l_poor4_gt1,9.0,19,17.0,33.0,363.0,29,10
Italy,1990.0,l_poor4,2,543,965,96,1979.0,2009.0,l_poor4_gt2,9.0,19,17.0,34.0,363.0,29,10
Italy,1990.0,l_poor4,3,373,965,96,1979.0,2009.0,l_poor4_gt3,9.0,19,17.0,35.0,363.0,29,10
Italy,1992.0,free5,1,885,1001,96,1979.0,2009.0,free5_gt1,9.0,21,22.0,48.0,365.0,29,10
Italy,1992.0,free5,2,768,1001,96,1979.0,2009.0,free5_gt2,9.0,21,22.0,49.0,365.0,29,10
Italy,1992.0,free5,3,685,1001,96,1979.0,2009.0,free5_gt3,9.0,21,22.0,50.0,365.0,29,10
Italy,1992.0,free5,4,369,1001,96,1979.0,2009.0,free5_gt4,9.0,21,22.0,51.0,365.0,29,10
Italy,1994.0,free5a,1,749,994,96,1979.0,2009.0,free5a_gt1,9.0,23,18.0,36.0,367.0,29,10
Italy,1994.0,free5a,2,544,994,96,1979.0,2009.0,free5a_gt2,9.0,23,18.0,37.0,367.0,29,10
Italy,1994.0,free5a,3,416,994,96,1979.0,2009.0,free5a_gt3,9.0,23,18.0,38.0,367.0,29,10
Italy,1994.0,free5a,4,157,994,96,1979.0,2009.0,free5a_gt4,9.0,23,18.0,39.0,367.0,29,10
Italy,1999.0,just10,1,1322,1935,96,1979.0,2009.0,just10_gt1,9.0,28,9.0,11.0,372.0,29,10
Italy,1999.0,just10,2,1194,1935,96,1979.0,2009.0,just10_gt2,9.0,28,9.0,12.0,372.0,29,10
Italy,1999.0,just10,3,1048,1935,96,1979.0,2009.0,just10_gt3,9.0,28,9.0,13.0,372.0,29,10
Italy,1999.0,just10,4,928,1935,96,1979.0,2009.0,just10_gt4,9.0,28,9.0,14.0,372.0,29,10
Italy,1999.0,just10,5,547,1935,96,1979.0,2009.0,just10_gt5,9.0,28,9.0,15.0,372.0,29,10
Italy,1999.0,just10,6,365,1935,96,1979.0,2009.0,just10_gt6,9.0,28,9.0,16.0,372.0,29,10
Italy,1999.0,just10,7,254,1935,96,1979.0,2009.0,just10_gt7,9.0,28,9.0,17.0,372.0,29,10
Italy,1999.0,just10,8,142,1935,96,1979.0,2009.0,just10_gt8,9.0,28,9.0,18.0,372.0,29,10
Italy,1999.0,just10,9,90,1935,96,1979.0,2009.0,just10_gt9,9.0,28,9.0,19.0,372.0,29,10
Italy,1999.0,a_single2,1,671,1729,96,1979.0,2009.0,a_single2_gt1,9.0,28,12.0,22.0,372.0,29,10
Italy,1999.0,a_nomore2,1,547,1764,96,1979.0,2009.0,a_nomore2_gt1,9.0,28,13.0,23.0,372.0,29,10
Italy,1999.0,a_defect4,1,839,952,96,1979.0,2009.0,a_defect4_gt1,9.0,28,14.0,24.0,372.0,29,10
Italy,1999.0,a_defect4,2,712,952,96,1979.0,2009.0,a_defect4_gt2,9.0,28,14.0,25.0,372.0,29,10
Italy,1999.0,a_defect4,3,497,952,96,1979.0,2009.0,a_defect4_gt3,9.0,28,14.0,26.0,372.0,29,10
Italy,1999.0,a_poor4,1,537,960,96,1979.0,2009.0,a_poor4_gt1,9.0,28,15.0,27.0,372.0,29,10
Italy,1999.0,a_poor4,2,335,960,96,1979.0,2009.0,a_poor4_gt2,9.0,28,15.0,28.0,372.0,29,10
Italy,1999.0,a_poor4,3,148,960,96,1979.0,2009.0,a_poor4_gt3,9.0,28,15.0,29.0,372.0,29,10
Italy,2005.0,just10,1,596,971,96,1979.0,2009.0,just10_gt1,9.0,34,9.0,11.0,378.0,29,10
Italy,2005.0,just10,2,546,971,96,1979.0,2009.0,just10_gt2,9.0,34,9.0,12.0,378.0,29,10
Italy,2005.0,just10,3,469,971,96,1979.0,2009.0,just10_gt3,9.0,34,9.0,13.0,378.0,29,10
Italy,2005.0,just10,4,399,971,96,1979.0,2009.0,just10_gt4,9.0,34,9.0,14.0,378.0,29,10
Italy,2005.0,just10,5,220,971,96,1979.0,2009.0,just10_gt5,9.0,34,9.0,15.0,378.0,29,10
Italy,2005.0,just10,6,113,971,96,1979.0,2009.0,just10_gt6,9.0,34,9.0,16.0,378.0,29,10
Italy,2005.0,just10,7,73,971,96,1979.0,2009.0,just10_gt7,9.0,34,9.0,17.0,378.0,29,10
Italy,2005.0,just10,8,32,971,96,1979.0,2009.0,just10_gt8,9.0,34,9.0,18.0,378.0,29,10
Italy,2005.0,just10,9,19,971,96,1979.0,2009.0,just10_gt9,9.0,34,9.0,19.0,378.0,29,10
Italy,2008.0,a_defect4,1,930,1020,96,1979.0,2009.0,a_defect4_gt1,9.0,37,14.0,24.0,381.0,29,10
Italy,2008.0,a_defect4,2,818,1020,96,1979.0,2009.0,a_defect4_gt2,9.0,37,14.0,25.0,381.0,29,10
Italy,2008.0,a_defect4,3,496,1020,96,1979.0,2009.0,a_defect4_gt3,9.0,37,14.0,26.0,381.0,29,10
Italy,2008.0,a_poor4,1,665,1036,96,1979.0,2009.0,a_poor4_gt1,9.0,37,15.0,27.0,381.0,29,10
Italy,2008.0,a_poor4,2,433,1036,96,1979.0,2009.0,a_poor4_gt2,9.0,37,15.0,28.0,381.0,29,10
Italy,2008.0,a_poor4,3,168,1036,96,1979.0,2009.0,a_poor4_gt3,9.0,37,15.0,29.0,381.0,29,10
Italy,2009.0,just10,1,760,1426,96,1979.0,2009.0,just10_gt1,9.0,38,9.0,11.0,382.0,29,10
Italy,2009.0,just10,2,688,1426,96,1979.0,2009.0,just10_gt2,9.0,38,9.0,12.0,382.0,29,10
Italy,2009.0,just10,3,615,1426,96,1979.0,2009.0,just10_gt3,9.0,38,9.0,13.0,382.0,29,10
Italy,2009.0,just10,4,571,1426,96,1979.0,2009.0,just10_gt4,9.0,38,9.0,14.0,382.0,29,10
Italy,2009.0,just10,5,366,1426,96,1979.0,2009.0,just10_gt5,9.0,38,9.0,15.0,382.0,29,10
Italy,2009.0,just10,6,216,1426,96,1979.0,2009.0,just10_gt6,9.0,38,9.0,16.0,382.0,29,10
Italy,2009.0,just10,7,164,1426,96,1979.0,2009.0,just10_gt7,9.0,38,9.0,17.0,382.0,29,10
Italy,2009.0,just10,8,93,1426,96,1979.0,2009.0,just10_gt8,9.0,38,9.0,18.0,382.0,29,10
Italy,2009.0,just10,9,71,1426,96,1979.0,2009.0,just10_gt9,9.0,38,9.0,19.0,382.0,29,10
Italy,2009.0,a_single2,1,437,1305,96,1979.0,2009.0,a_single2_gt1,9.0,38,12.0,22.0,382.0,29,10
Italy,2009.0,a_nomore2,1,364,1339,96,1979.0,2009.0,a_nomore2_gt1,9.0,38,13.0,23.0,382.0,29,10
Chile,1990.0,just10,1,367,1492,93,1990.0,2013.0,just10_gt1,10.0,19,9.0,11.0,406.0,18,11
Chile,1990.0,just10,2,286,1492,93,1990.0,2013.0,just10_gt2,10.0,19,9.0,12.0,406.0,18,11
Chile,1990.0,just10,3,219,1492,93,1990.0,2013.0,just10_gt3,10.0,19,9.0,13.0,406.0,18,11
Chile,1990.0,just10,4,181,1492,93,1990.0,2013.0,just10_gt4,10.0,19,9.0,14.0,406.0,18,11
Chile,1990.0,just10,5,70,1492,93,1990.0,2013.0,just10_gt5,10.0,19,9.0,15.0,406.0,18,11
Chile,1990.0,just10,6,39,1492,93,1990.0,2013.0,just10_gt6,10.0,19,9.0,16.0,406.0,18,11
Chile,1990.0,just10,7,27,1492,93,1990.0,2013.0,just10_gt7,10.0,19,9.0,17.0,406.0,18,11
Chile,1990.0,just10,8,22,1492,93,1990.0,2013.0,just10_gt8,10.0,19,9.0,18.0,406.0,18,11
Chile,1990.0,just10,9,16,1492,93,1990.0,2013.0,just10_gt9,10.0,19,9.0,19.0,406.0,18,11
Chile,1990.0,a_health2,1,1130,1500,93,1990.0,2013.0,a_health2_gt1,10.0,19,10.0,20.0,406.0,18,11
Chile,1990.0,a_defect2,1,612,1500,93,1990.0,2013.0,a_defect2_gt1,10.0,19,11.0,21.0,406.0,18,11
Chile,1990.0,a_single2,1,98,1500,93,1990.0,2013.0,a_single2_gt1,10.0,19,12.0,22.0,406.0,18,11
Chile,1990.0,a_nomore2,1,209,1500,93,1990.0,2013.0,a_nomore2_gt1,10.0,19,13.0,23.0,406.0,18,11
Chile,1996.0,just10,1,311,990,93,1990.0,2013.0,just10_gt1,10.0,25,9.0,11.0,412.0,18,11
Chile,1996.0,just10,2,251,990,93,1990.0,2013.0,just10_gt2,10.0,25,9.0,12.0,412.0,18,11
Chile,1996.0,just10,3,201,990,93,1990.0,2013.0,just10_gt3,10.0,25,9.0,13.0,412.0,18,11
Chile,1996.0,just10,4,164,990,93,1990.0,2013.0,just10_gt4,10.0,25,9.0,14.0,412.0,18,11
Chile,1996.0,just10,5,85,990,93,1990.0,2013.0,just10_gt5,10.0,25,9.0,15.0,412.0,18,11
Chile,1996.0,just10,6,67,990,93,1990.0,2013.0,just10_gt6,10.0,25,9.0,16.0,412.0,18,11
Chile,1996.0,just10,7,47,990,93,1990.0,2013.0,just10_gt7,10.0,25,9.0,17.0,412.0,18,11
Chile,1996.0,just10,8,32,990,93,1990.0,2013.0,just10_gt8,10.0,25,9.0,18.0,412.0,18,11
Chile,1996.0,just10,9,29,990,93,1990.0,2013.0,just10_gt9,10.0,25,9.0,19.0,412.0,18,11
Chile,1998.0,a_defect4,1,603,1457,93,1990.0,2013.0,a_defect4_gt1,10.0,27,14.0,24.0,414.0,18,11
Chile,1998.0,a_defect4,2,500,1457,93,1990.0,2013.0,a_defect4_gt2,10.0,27,14.0,25.0,414.0,18,11
Chile,1998.0,a_defect4,3,272,1457,93,1990.0,2013.0,a_defect4_gt3,10.0,27,14.0,26.0,414.0,18,11
Chile,1998.0,a_poor4,1,348,1459,93,1990.0,2013.0,a_poor4_gt1,10.0,27,15.0,27.0,414.0,18,11
Chile,1998.0,a_poor4,2,244,1459,93,1990.0,2013.0,a_poor4_gt2,10.0,27,15.0,28.0,414.0,18,11
Chile,1998.0,a_poor4,3,135,1459,93,1990.0,2013.0,a_poor4_gt3,10.0,27,15.0,29.0,414.0,18,11
Chile,2e3,just10,1,387,1176,93,1990.0,2013.0,just10_gt1,10.0,29,9.0,11.0,416.0,18,11
Chile,2e3,just10,2,317,1176,93,1990.0,2013.0,just10_gt2,10.0,29,9.0,12.0,416.0,18,11
Chile,2e3,just10,3,262,1176,93,1990.0,2013.0,just10_gt3,10.0,29,9.0,13.0,416.0,18,11
Chile,2e3,just10,4,224,1176,93,1990.0,2013.0,just10_gt4,10.0,29,9.0,14.0,416.0,18,11
Chile,2e3,just10,5,151,1176,93,1990.0,2013.0,just10_gt5,10.0,29,9.0,15.0,416.0,18,11
Chile,2e3,just10,6,110,1176,93,1990.0,2013.0,just10_gt6,10.0,29,9.0,16.0,416.0,18,11
Chile,2e3,just10,7,83,1176,93,1990.0,2013.0,just10_gt7,10.0,29,9.0,17.0,416.0,18,11
Chile,2e3,just10,8,56,1176,93,1990.0,2013.0,just10_gt8,10.0,29,9.0,18.0,416.0,18,11
Chile,2e3,just10,9,41,1176,93,1990.0,2013.0,just10_gt9,10.0,29,9.0,19.0,416.0,18,11
Chile,2002.0,just10,1,405,1151,93,1990.0,2013.0,just10_gt1,10.0,31,9.0,11.0,418.0,18,11
Chile,2002.0,just10,2,360,1151,93,1990.0,2013.0,just10_gt2,10.0,31,9.0,12.0,418.0,18,11
Chile,2002.0,just10,3,324,1151,93,1990.0,2013.0,just10_gt3,10.0,31,9.0,13.0,418.0,18,11
Chile,2002.0,just10,4,296,1151,93,1990.0,2013.0,just10_gt4,10.0,31,9.0,14.0,418.0,18,11
Chile,2002.0,just10,5,154,1151,93,1990.0,2013.0,just10_gt5,10.0,31,9.0,15.0,418.0,18,11
Chile,2002.0,just10,6,126,1151,93,1990.0,2013.0,just10_gt6,10.0,31,9.0,16.0,418.0,18,11
Chile,2002.0,just10,7,99,1151,93,1990.0,2013.0,just10_gt7,10.0,31,9.0,17.0,418.0,18,11
Chile,2002.0,just10,8,76,1151,93,1990.0,2013.0,just10_gt8,10.0,31,9.0,18.0,418.0,18,11
Chile,2002.0,just10,9,66,1151,93,1990.0,2013.0,just10_gt9,10.0,31,9.0,19.0,418.0,18,11
Chile,2004.0,just10,1,596,1156,93,1990.0,2013.0,just10_gt1,10.0,33,9.0,11.0,420.0,18,11
Chile,2004.0,just10,2,511,1156,93,1990.0,2013.0,just10_gt2,10.0,33,9.0,12.0,420.0,18,11
Chile,2004.0,just10,3,437,1156,93,1990.0,2013.0,just10_gt3,10.0,33,9.0,13.0,420.0,18,11
Chile,2004.0,just10,4,387,1156,93,1990.0,2013.0,just10_gt4,10.0,33,9.0,14.0,420.0,18,11
Chile,2004.0,just10,5,186,1156,93,1990.0,2013.0,just10_gt5,10.0,33,9.0,15.0,420.0,18,11
Chile,2004.0,just10,6,136,1156,93,1990.0,2013.0,just10_gt6,10.0,33,9.0,16.0,420.0,18,11
Chile,2004.0,just10,7,108,1156,93,1990.0,2013.0,just10_gt7,10.0,33,9.0,17.0,420.0,18,11
Chile,2004.0,just10,8,79,1156,93,1990.0,2013.0,just10_gt8,10.0,33,9.0,18.0,420.0,18,11
Chile,2004.0,just10,9,69,1156,93,1990.0,2013.0,just10_gt9,10.0,33,9.0,19.0,420.0,18,11
Chile,2006.0,just10,1,387,965,93,1990.0,2013.0,just10_gt1,10.0,35,9.0,11.0,422.0,18,11
Chile,2006.0,just10,2,325,965,93,1990.0,2013.0,just10_gt2,10.0,35,9.0,12.0,422.0,18,11
Chile,2006.0,just10,3,263,965,93,1990.0,2013.0,just10_gt3,10.0,35,9.0,13.0,422.0,18,11
Chile,2006.0,just10,4,235,965,93,1990.0,2013.0,just10_gt4,10.0,35,9.0,14.0,422.0,18,11
Chile,2006.0,just10,5,130,965,93,1990.0,2013.0,just10_gt5,10.0,35,9.0,15.0,422.0,18,11
Chile,2006.0,just10,6,105,965,93,1990.0,2013.0,just10_gt6,10.0,35,9.0,16.0,422.0,18,11
Chile,2006.0,just10,7,66,965,93,1990.0,2013.0,just10_gt7,10.0,35,9.0,17.0,422.0,18,11
Chile,2006.0,just10,8,41,965,93,1990.0,2013.0,just10_gt8,10.0,35,9.0,18.0,422.0,18,11
Chile,2006.0,just10,9,33,965,93,1990.0,2013.0,just10_gt9,10.0,35,9.0,19.0,422.0,18,11
Chile,2007.0,just10,1,346,1106,93,1990.0,2013.0,just10_gt1,10.0,36,9.0,11.0,423.0,18,11
Chile,2007.0,just10,2,290,1106,93,1990.0,2013.0,just10_gt2,10.0,36,9.0,12.0,423.0,18,11
Chile,2007.0,just10,3,222,1106,93,1990.0,2013.0,just10_gt3,10.0,36,9.0,13.0,423.0,18,11
Chile,2007.0,just10,4,162,1106,93,1990.0,2013.0,just10_gt4,10.0,36,9.0,14.0,423.0,18,11
Chile,2007.0,just10,5,71,1106,93,1990.0,2013.0,just10_gt5,10.0,36,9.0,15.0,423.0,18,11
Chile,2007.0,just10,6,50,1106,93,1990.0,2013.0,just10_gt6,10.0,36,9.0,16.0,423.0,18,11
Chile,2007.0,just10,7,33,1106,93,1990.0,2013.0,just10_gt7,10.0,36,9.0,17.0,423.0,18,11
Chile,2007.0,just10,8,16,1106,93,1990.0,2013.0,just10_gt8,10.0,36,9.0,18.0,423.0,18,11
Chile,2007.0,just10,9,14,1106,93,1990.0,2013.0,just10_gt9,10.0,36,9.0,19.0,423.0,18,11
Chile,2008.0,a_defect4,1,654,1447,93,1990.0,2013.0,a_defect4_gt1,10.0,37,14.0,24.0,424.0,18,11
Chile,2008.0,a_defect4,2,520,1447,93,1990.0,2013.0,a_defect4_gt2,10.0,37,14.0,25.0,424.0,18,11
Chile,2008.0,a_defect4,3,290,1447,93,1990.0,2013.0,a_defect4_gt3,10.0,37,14.0,26.0,424.0,18,11
Chile,2008.0,a_poor4,1,378,1462,93,1990.0,2013.0,a_poor4_gt1,10.0,37,15.0,27.0,424.0,18,11
Chile,2008.0,a_poor4,2,251,1462,93,1990.0,2013.0,a_poor4_gt2,10.0,37,15.0,28.0,424.0,18,11
Chile,2008.0,a_poor4,3,153,1462,93,1990.0,2013.0,a_poor4_gt3,10.0,37,15.0,29.0,424.0,18,11
Chile,2011.0,just10,1,521,954,93,1990.0,2013.0,just10_gt1,10.0,40,9.0,11.0,427.0,18,11
Chile,2011.0,just10,2,430,954,93,1990.0,2013.0,just10_gt2,10.0,40,9.0,12.0,427.0,18,11
Chile,2011.0,just10,3,351,954,93,1990.0,2013.0,just10_gt3,10.0,40,9.0,13.0,427.0,18,11
Chile,2011.0,just10,4,289,954,93,1990.0,2013.0,just10_gt4,10.0,40,9.0,14.0,427.0,18,11
Chile,2011.0,just10,5,174,954,93,1990.0,2013.0,just10_gt5,10.0,40,9.0,15.0,427.0,18,11
Chile,2011.0,just10,6,138,954,93,1990.0,2013.0,just10_gt6,10.0,40,9.0,16.0,427.0,18,11
Chile,2011.0,just10,7,103,954,93,1990.0,2013.0,just10_gt7,10.0,40,9.0,17.0,427.0,18,11
Chile,2011.0,just10,8,69,954,93,1990.0,2013.0,just10_gt8,10.0,40,9.0,18.0,427.0,18,11
Chile,2011.0,just10,9,56,954,93,1990.0,2013.0,just10_gt9,10.0,40,9.0,19.0,427.0,18,11
Chile,2013.0,l_ncca4,1,1008,1442,93,1990.0,2013.0,l_ncca4_gt1,10.0,42,7.0,7.0,429.0,18,11
Chile,2013.0,l_ncca4,2,705,1442,93,1990.0,2013.0,l_ncca4_gt2,10.0,42,7.0,8.0,429.0,18,11
Chile,2013.0,l_ncca4,3,174,1442,93,1990.0,2013.0,l_ncca4_gt3,10.0,42,7.0,9.0,429.0,18,11
Chile,2013.0,moral3,1,614,1465,93,1990.0,2013.0,moral3_gt1,10.0,42,24.0,58.0,429.0,18,11
Chile,2013.0,moral3,2,367,1465,93,1990.0,2013.0,moral3_gt2,10.0,42,24.0,59.0,429.0,18,11
